IDENTIFIER,TITLE
BKASSCBGWC11A,"Outstanding Credit of Scheduled Commercial Banks to Gas, Steam & Water Supply (Annual, BSR1)"
BKASSCBHCC11A,"Outstanding Credit of Scheduled Commercial Banks to Heavy Industrial Chemicals (Annual, BSR1)"
BKASSCBHCN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Heavy Industrial Chemicals (Annual, BSR1)"
BKASSCBHEC11A,"Outstanding Credit of Scheduled Commercial Banks to Heavy Engineering (Annual, BSR1)"
BKASSCBHTC11A,"Outstanding Credit of Scheduled Commercial Banks to Handloom Textiles & Khadi (Annual, BSR1)"
BKASSCBIFN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Infrastructure Construction (Annual, BSR1)"
BKASSCBINN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Industry (Annual, BSR1)"
BKASSCBJUC11A,"Outstanding Credit of Scheduled Commercial Banks to Jute & Other Natural Fibre Textiles (Annual, BSR1)"
BKASSCBMGN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Manufacturing (Annual, BSR1)"
BKASSCBNCO11Q,Number of Loan Accounts of Scheduled Commercial Banks to Cooperative Sector
BKASSCBNFC11A,"Outstanding Credit of Scheduled Commercial Banks to Non-Ferrous Metals (Annual, BSR1)"
BKASSCBNIM11Q,Number of Loan Accounts of Scheduled Commercial Banks to Individuals - Male
BKASSCBOCN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Other Chemical Products (Annual, BSR1)"
BKASSCBOFN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Others (Annual, BSR1)"
BKASSCBOSC11A,"Outstanding Credit of Scheduled Commercial Banks to Other Services (Annual, BSR1)"
BKASSCBPCO11A,"Number of Loan Accounts of Scheduled Commercial Banks to Private Corporate Sector (Annual, BSR1)"
BKASSCBPNO11A,"Number of Loan Accounts of Scheduled Commercial Banks to Public Non-Financial Corporations (Annual, BSR1)"
BKASSCBPON11A,"Number of Loan Accounts of Scheduled Commercial Banks to Professional & Other Services (Annual, BSR1)"
BKASSCBPRC11A,"Outstanding Credit of Scheduled Commercial Banks to Professional Services (Annual, BSR1)"
BKASSCBPSN11Q,"Number of Loan Accounts of Scheduled Commercial Banks to Professional & Other Services (Quarterly, BSR1)"
BKASSCBREC11A,"Outstanding Credit of Scheduled Commercial Banks to Non-Conventional Energy (Annual, BSR1)"
BKASSCBSGC11A,"Outstanding Credit of Scheduled Commercial Banks to Sugar (Annual, BSR1)"
BKASSCBSGN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Sugar (Annual, BSR1)"
BKASSCBTEN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Tea Processing (Annual, BSR1)"
BKASSCBTRN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Trade (Annual, BSR1)"
BKASSCBTXN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Textiles (Annual, BSR1)"
BKASSCBUTN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Utilities (Annual, BSR1)"
BKASSCBVHN11Q,"Number of Loan Accounts of Scheduled Commercial Banks to Vehicles (Quarterly, BSR1)"
BKASSCBWPC11A,"Outstanding Credit of Scheduled Commercial Banks to Wood & Wood Products (Annual, BSR1)"
BKASSCBWPN11A,"Number of Loan Accounts of Scheduled Commercial Banks to Wood & Wood Products (Annual, BSR1)"
BKASSCBWTC11A,"Outstanding Credit of Scheduled Commercial Banks to Wholesale Trade (Annual, BSR1)"
BKASSCOBIN11M,Outstanding Investments by Scheduled Cooperative Banks in SLR Securities (Monthly)
BKASSFBAGG11Q,Outstanding Credit of Small Finance Banks in all Population regions
BKASSFBAIN11Q,"Number of Loan Accounts of Small Finance Banks to Agriculture - Indirect Finance (Quarterly, BSR1)"
BKASSFBAND11A,"Number of Loan Accounts of Small Finance Banks to Agriculture - Direct Finance (Annual, BSR1)"
BKASSFBBTN11A,"Number of Loan Accounts of Small Finance Banks to Beverage & Tobacco (Annual, BSR1)"
BKASSFBCCN11A,"Number of Loan Accounts of Small Finance Banks to Credit Cards (Annual, BSR1)"
BKASSFBCOC11A,"Outstanding Credit of Small Finance Banks to Construction (Annual, BSR1)"
BKASSFBCON11Q,"Number of Loan Accounts of Small Finance Banks to Construction (Quarterly, BSR1)"
BKASSFBDPN11A,"Number of Loan Accounts of Small Finance Banks to Drugs & Pharmaceuticals (Annual, BSR1)"
BKASSFBEDC11A,"Outstanding Credit of Small Finance Banks to Education (Annual, BSR1)"
BKASSFBEGL11Q,"Outstanding Credit of Small Finance Banks to Electricity, Gas & Water (Quarterly, BSR1)"
BKASSFBELC11A,"Outstanding Credit of Small Finance Banks to Electronic Machinery & Goods (Annual, BSR1)"
BKASSFBENC11A,"Outstanding Credit of Small Finance Banks to Engineering (Annual, BSR1)"
BKASSFBEOC11A,"Outstanding Credit of Small Finance Banks to Edible Oils & Vanaspati (Annual, BSR1)"
BKASSFBEON11A,"Number of Loan Accounts of Small Finance Banks to Edible Oils & Vanaspati (Annual, BSR1)"
BKASSFBFTC11A,"Outstanding Credit of Small Finance Banks to Fertilisers (Annual, BSR1)"
BKASSFBFVC11A,"Outstanding Credit of Small Finance Banks to Processing of Fruits & Vegetables (Annual, BSR1)"
BKASSFBGJC11A,"Outstanding Credit of Small Finance Banks to Gems & Jewellery (Annual, BSR1)"
BKASSFBGWC11A,"Outstanding Credit of Small Finance Banks to Gas, Steam & Water Supply (Annual, BSR1)"
BKASSFBGWN11A,"Number of Loan Accounts of Small Finance Banks to Gas, Steam & Water Supply (Annual, BSR1)"
BKASSFBHCN11A,"Number of Loan Accounts of Small Finance Banks to Heavy Industrial Chemicals (Annual, BSR1)"
BKASSFBIFC11A,"Outstanding Credit of Small Finance Banks to Infrastructure Construction (Annual, BSR1)"
BKASSFBIFN11A,"Number of Loan Accounts of Small Finance Banks to Infrastructure Construction (Annual, BSR1)"
BKASSFBINC11A,"Outstanding Credit of Small Finance Banks to Industry (Annual, BSR1)"
BKASSFBIRC11A,"Outstanding Credit of Small Finance Banks to Iron & Steel (Annual, BSR1)"
BKASSFBJUN11A,"Number of Loan Accounts of Small Finance Banks to Jute & Other Natural Fibre Textiles (Annual, BSR1)"
BKASSFBLEC11A,"Outstanding Credit of Small Finance Banks to Light Engineering (Annual, BSR1)"
BKASSFBMPN11A,"Number of Loan Accounts of Small Finance Banks to Metal Products (Annual, BSR1)"
BKASSFBOCC11A,"Outstanding Credit of Small Finance Banks to Other Chemical Products (Annual, BSR1)"
BKASSFBOTC11A,"Outstanding Credit of Small Finance Banks to Other Textiles & Textile Products (Annual, BSR1)"
BKASSFBPCN11A,"Number of Loan Accounts of Small Finance Banks to Petroleum, Coal, Nuclear Fuels (Annual, BSR1)"
BKASSFBPSL11Q,"Outstanding Credit of Small Finance Banks to Professional & Other Services (Quarterly, BSR1)"
BKASSFBREN11A,"Number of Loan Accounts of Small Finance Banks to Non-Conventional Energy (Annual, BSR1)"
BKASSFBRSN11A,"Number of Loan Accounts of Small Finance Banks to Recreation Services (Annual, BSR1)"
BKASSFBRTC11A,"Outstanding Credit of Small Finance Banks to Retail Trade (Annual, BSR1)"
BKASSFBSGC11A,"Outstanding Credit of Small Finance Banks to Sugar (Annual, BSR1)"
BKASSFBTEC11A,"Outstanding Credit of Small Finance Banks to Tea Processing (Annual, BSR1)"
BKASSFBTON11A,"Number of Loan Accounts of Small Finance Banks to Transport Operators (Annual, BSR1)"
BKASSFBTON11Q,"Number of Loan Accounts of Small Finance Banks to Transport Operators (Quarterly, BSR1)"
BKASSFBTRL11Q,"Outstanding Credit of Small Finance Banks to Trade (Quarterly, BSR1)"
BKASSFBTRN11Q,"Number of Loan Accounts of Small Finance Banks to Trade (Quarterly, BSR1)"
BKASSFBTTL11Q,"Outstanding Credit of Small Finance Banks (Quarterly, BSR1)"
BKASSFBUTC11A,"Outstanding Credit of Small Finance Banks to Utilities (Annual, BSR1)"
BKASSFBVHL11Q,"Outstanding Credit of Small Finance Banks to Vehicles (Quarterly, BSR1)"
BKASSUEIND11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry in Semi-Urban areas (Quarterly, BSR1)"
BKASSUERET11Q,"Outstanding Credit of Scheduled Commercial Banks - Retail Trade in Semi-Urban areas (Quarterly, BSR1)"
BKASTOTCRE11Q,"Outstanding Credit of Scheduled Commercial Banks (Quarterly, BSR1)"
BKASUREIND11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry in Urban areas (Quarterly, BSR1)"
BKASURPRVE11Q,"Outstanding Personal Loans of Scheduled Commercial Banks - Vehicle Loans in Urban areas (Quarterly, BSR1)"
BKDEEAAOTR11A,Number of Deposit Accounts with Scheduled Commercial Banks - Others
BKDEEAFIND11A,Number of Deposit Accounts with Foreign Banks - Individuals
BKDEEAFOTR11A,Number of Deposit Accounts with Foreign Banks - Others
BKDEEAGFEM11A,Number of Deposit Accounts with Public Sector Banks - Female
BKDEEASIND11A,Number of Deposit Accounts with Small Finance Banks - Individuals
BKDEENAFCN11A,Outstanding Bank Deposits with Scheduled Commercial Banks - Financial Corporations - Non-HFC NBFCs (Annual)
BKDEENAHHI11A,Outstanding Bank Deposits with Scheduled Commercial Banks - Individuals (incl HUFs) (Annual)
BKDEENAHUF11A,Outstanding Bank Deposits with Scheduled Commercial Banks - Financial Unincorporated Enterprises (Annual)
BKDEENANIO11A,Outstanding Bank Deposits with Scheduled Commercial Banks - Other Non-Residents (Annual)
BKDEENFFCB11A,Outstanding Bank Deposits with Foreign Banks - Financial Corporations - Banks (Annual)
BKDEENFFCO11A,Outstanding Bank Deposits with Foreign Banks - Other Financial Corporations (Annual)
BKDEENFGVC11A,Outstanding Bank Deposits with Foreign Banks - Central Government (Annual)
BKDEENFHHF11A,Outstanding Bank Deposits with Foreign Banks - Individuals - Female (Annual)
BKDEENFHNP11A,Outstanding Bank Deposits with Foreign Banks - Non-Profit Institutions (Annual)
BKDEENFNFG11A,Outstanding Bank Deposits with Foreign Banks - Non-Financial Corporations - Government (Annual)
BKASSFBADN11Q,"Number of Loan Accounts of Small Finance Banks to Agriculture - Direct Finance (Quarterly, BSR1)"
BKASSFBNFC11A,"Outstanding Credit of Small Finance Banks to Non-Ferrous Metals (Annual, BSR1)"
BKASSFBPLL11Q,"Outstanding Credit of Small Finance Banks to Personal Loans (Quarterly, BSR1)"
BKASSUINUT11Q,"Outstanding Credit of Scheduled Commercial Banks to Industry  - Electricity, Gas, Water in Semi-Urban areas (Quarterly, BSR1)"
BKASSUPRHU11Q,"Outstanding Personal Loans of Scheduled Commercial Banks - Mortgage Loans in Semi-Urban areas (Quarterly, BSR1)"
BKDEENFGVL11A,Outstanding Bank Deposits with Foreign Banks - Local Governments (Annual)
BKDEENFHHT11A,Outstanding Bank Deposits with Foreign Banks - Household Sector (Annual)
BKASSCBGJC11A,"Outstanding Credit of Scheduled Commercial Banks to Gems & Jewellery (Annual, BSR1)"
BKDEENGFCO11A,Outstanding Bank Deposits with Public Sector Banks - Other Financial Corporations (Annual)
BKDEENGGVS11A,Outstanding Bank Deposits with Public Sector Banks - State Governments (Annual)
BKDEENGGVT11A,Outstanding Bank Deposits with Public Sector Banks - General Government (Annual)
BKDEENGNFT11A,Outstanding Bank Deposits with Public Sector Banks - Non-Financial Corporations (Annual)
BKDEENGNIO11A,Outstanding Bank Deposits with Public Sector Banks - Other Non-Residents (Annual)
BKDEENGNRI11A,Outstanding Bank Deposits with Public Sector Banks - Non-Residents (Annual)
BKDEENPFCM11A,Outstanding Bank Deposits with Private Sector Banks - Mutual Funds (Annual)
BKDEENPHHF11A,Outstanding Bank Deposits with Private Sector Banks - Individuals - Female (Annual)
BKDEENPHHT11A,Outstanding Bank Deposits with Private Sector Banks - Household Sector (Annual)
BKDEENPNFT11A,Outstanding Bank Deposits with Private Sector Banks - Non-Financial Corporations (Annual)
BKASSCBNLG11A,"Number of Loan Accounts of Scheduled Commercial Banks to Local and Quasi Government (Annual, BSR1)"
BKASSFBBMC11A,"Outstanding Credit of Small Finance Banks to Basic Metals & Metal Products (Annual, BSR1)"
BKASSFBPLC11A,"Outstanding Credit of Small Finance Banks to Personal Loans (Annual, BSR1)"
BKASSFBTEN11A,"Number of Loan Accounts of Small Finance Banks to Tea Processing (Annual, BSR1)"
BKDEEASMAL11A,Number of Deposit Accounts with Small Finance Banks - Male
BKDEENFHNS11A,Outstanding Bank Deposits with Foreign Banks - Self Help Groups (Annual)
BKDEENRFCB11A,Outstanding Bank Deposits with Regional Rural Banks - Financial Corporations - Banks (Annual)
BKDEENRFCH11A,Outstanding Bank Deposits with Regional Rural Banks - Financial Corporations - HFCs (Annual)
BKDEENRFCP11A,Outstanding Bank Deposits with Regional Rural Banks - Provident and Pension Funds (Annual)
BKDEENRGVC11A,Outstanding Bank Deposits with Regional Rural Banks - Central Government (Annual)
BKDEENRHHF11A,Outstanding Bank Deposits with Regional Rural Banks - Individuals - Female (Annual)
BKDEENRHNP11A,Outstanding Bank Deposits with Regional Rural Banks - Non-Profit Institutions (Annual)
BKDEENSFCC11A,Outstanding Bank Deposits with Small Finance Banks - Cooperative Credit Societies (Annual)
BKDEENSFCN11A,Outstanding Bank Deposits with Small Finance Banks - Financial Corporations - Non-HFC NBFCs (Annual)
BKDEENSFCT11A,Outstanding Bank Deposits with Small Finance Banks - Financial Corporations (Annual)
BKDEENSGVC11A,Outstanding Bank Deposits with Small Finance Banks - Central Government (Annual)
BKDEENSHHF11A,Outstanding Bank Deposits with Small Finance Banks - Individuals - Female (Annual)
BKDEENSHNO11A,Outstanding Bank Deposits with Small Finance Banks - Other Non-Profit Institutions (Annual)
BKDEENSHUF11A,Outstanding Bank Deposits with Small Finance Banks - Financial Unincorporated Enterprises (Annual)
BKDEENSNFG11A,Outstanding Bank Deposits with Small Finance Banks - Non-Financial Corporations - Government (Annual)
BKDEENSOTH11A,Outstanding Bank Deposits with Small Finance Banks - Others (Annual)
BKDEENSTOT11A,Outstanding Bank Deposits with Small Finance Banks by Entity (Annual)
BKDESBCSUR11Q,Outstanding Deposits in Current Accounts of Scheduled Commercial Banks in Semi-Urban Areas (2011 Census)
BKDESBSURB23Q,"Outstanding Deposits in Savings Accounts of Scheduled Commercial Banks in Urban Areas (2011 Census, ex RRBs)"
BKDESBTAGG11A,Outstanding Term Deposits of Scheduled Commercial Banks (Annual)
BKDESBTMET23Q,"Outstanding Term Deposits of Scheduled Commercial Banks in Metropolitan Areas (2011 Census, ex RRBs)"
BKDESBTRUR23Q,"Outstanding Term Deposits of Scheduled Commercial Banks in Rural Areas (2011 Census, ex RRBs)"
BKDESBTSUR11Q,Outstanding Term Deposits of Scheduled Commercial Banks in Semi-Urban Areas (2011 Census)
BKDESCBAGG11A,Outstanding Deposits of Scheduled Commercial Banks (Annual)
BKDESCBMET11Q,Outstanding Deposits of Scheduled Commercial Banks in Metropolitan Areas (2011 Census)
BKDESCBNUM11Q,Number of Scheduled Commercial Banks
BKDESCBORU11Q,Number of Offices of Scheduled Commercial Banks in Rural Areas (2011 Census)
BKDESCBOSU11Q,Number of Offices of Scheduled Commercial Banks in Semi-Urban Areas (2011 Census)
BKDESCBSUR11Q,Outstanding Deposits of Scheduled Commercial Banks in Semi-Urban Areas (2011 Census)
BKDESCBURB11Q,Outstanding Deposits of Scheduled Commercial Banks in Urban Areas (2011 Census)
BKDESCBURB23Q,"Outstanding Deposits of Scheduled Commercial Banks in Urban Areas (2011 Census, ex RRBs)"
BKLBDEPTTU11F,"Outstanding Deposits of Scheduled Commercial Banks (Fortnightly, unadjusted)"
BKLBFBKSAD11Q,Outstanding Savings Deposits of Foreign Banks (Quarterly)
BKLBFBKSAN11A,Number of Savings Deposit Accounts of Foreign Banks (Annual)
BKLBFBKTDN11A,Number of Term Deposit Accounts of Foreign Banks (Annual)
BKLBPSUCAD11Q,Outstanding Current Deposits of Public Sector Banks (Quarterly)
BKLBPSUSAD11Q,Outstanding Savings Deposits of Public Sector Banks (Quarterly)
BKLBPSUSAN11A,Number of Savings Deposit Accounts of Public Sector Banks (Annual)
BKLBPSUTDD11A,Outstanding Term Deposits of Public Sector Banks (Annual)
BKLBPVTTTN11A,Number of Total Deposit Accounts of Private Banks (Annual)
BKLBRRBCAN11A,Number of Current Deposit Accounts of Regional Rural Banks (Annual)
BKLBRRBTDD11A,Outstanding Term Deposits of Regional Rural Banks (Annual)
BKLBRRBTTD11A,Outstanding Total Deposits of Regional Rural Banks (Annual)
BKLBSCOBBR11M,Borrowings of Scheduled Cooperative Banks from the RBI (Monthly)
BKLBSCOBID11M,Scheduled Cooperative Banks Investments-Deposit Ratio
BKLBSFBSAD11A,Outstanding Savings Deposits of Small Finance Banks (Annual)
BKNTCBKOFF11Q,Number of Offices of All Commercial Banks (Quarterly)
BKNTFBKOFF11Q,Number of Offices of Foreign Banks (Quarterly)
BKNTPVTOFF11Q,Number of Offices of Private Sector Banks (Quarterly)
BKNTSFBOFF11Q,Number of Offices of Small Finance Banks (Quarterly)
BKPFFBKGNL11Q,Foreign Banks Gross Non-Performing Loan Ratio (Quarterly)
BKPFFBKOPA11Q,Foreign Banks Pre-Provision Operating Profits to Assets Ratio (Quarterly)
BKPFFBKRES11Q,Foreign Banks Standard Restructured Assets Ratio (Quarterly)
BKPFFBKROA11Q,Foreign Banks Return on Assets Ratio (Quarterly)
BKPFPSBNNL11Q,Public Sector Banks Net Non-Performing Loan Ratio (Quarterly)
BKPFPSBPCR11Q,Public Sector Banks Provision Coverage Ratio (Quarterly)
BKPFPVTGNS11Q,Private Sector Banks Gross Non-Performing Loan Ratio - Services (Quarterly)
BKPFPVTNHO11Q,Private Sector Banks Gross Non-Performing Loan Ratio - Housing Loans (Quarterly)
BKPFPVTNNL11Q,Private Sector Banks Net Non-Performing Loan Ratio (Quarterly)
BKPFPVTNVH11Q,Private Sector Banks Gross Non-Performing Loan Ratio - Vehicle Loans (Quarterly)
BKPFPVTOPA11Q,Private Sector Banks Pre-Provision Operating Profits to Assets Ratio (Quarterly)
BKPFSCBLPA11Q,Scheduled Commercial Banks Loan Loss Provisions and Write Offs to Assets Ratio (Quarterly)
BKPFSCBNED11Q,Scheduled Commercial Banks Gross Non-Performing Loan Ratio - Education Loans (Quarterly)
BKPFSCBSTR11Q,Scheduled Commercial Banks Stressed Advances Ratio (Quarterly)
BKPFSCBTR211Q,Scheduled Commercial Banks Tier 2 Capital Ratio (Quarterly)
BKPFSFBNCC11Q,Small Finance Banks Gross Non-Performing Loan Ratio - Credit Card Receivables (Quarterly)
BKPFSFBNOR11Q,Small Finance Banks Gross Non-Performing Loan Ratio - Other Retail Loans (Quarterly)
BKPFSFBTR111Q,Small Finance Banks Tier I Capital Ratio (Quarterly)
CLRLCSLCEN11W,Total Reservoir Water Storage Level - Central Region
CLRLLTYALL11W,Last 10-Year Average All India Reservoir Water Storage Level
CLRLLTYEAS11W,Last 10-Year Average Reservoir Water Storage Level - Eastern Region
CLRLPYSEAS11W,Last Year Reservoir Water Storage Level - Eastern Region
CLRLPYSSOU11W,Last Year Reservoir Water Storage Level - Southern Region
CMDMCBISMV11M,Corporate Bonds issued during the month - Metals Sector
CMDMCBISOG11M,Corporate Bonds issued during the month - Oil & Gas Sector
CMDMCBISSV11Q,Issuance of Corporate Bonds - Total (value)
CMDMCBISUV11M,Corporate Bonds issued during the month - Power Sector
CMDMCBREDN11Q,Redemptions of Corporate Bonds - Total (number of issues)
CMDMCBREDV11Q,Redemptions of Corporate Bonds - Total (value)
CMDMDRREDN11Q,Redemptions of Corporate Bonds - Fixed Rate (number of issues)
CMDMOBOUTN11Q,Outstanding Corporate Bonds - Other Bonds (number of issues)
CMDMOBOUTV11Q,Outstanding Corporate Bonds - Other Bonds (value)
